"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2023","2.5065","2.6350","2.6600","2.4469","50.92K","-4.49%"
"03/14/2023","2.6243","2.6990","2.7065","2.6115","34.74K","-2.26%"
"03/13/2023","2.6850","2.7229","2.7515","2.5934","44.07K","-1.24%"
"03/10/2023","2.7188","2.6297","2.7374","2.5971","44.61K","3.21%"
"03/09/2023","2.6342","2.6997","2.7363","2.6289","39.20K","-2.68%"
"03/08/2023","2.7068","2.7376","2.7588","2.6812","35.56K","-1.64%"
"03/07/2023","2.7518","2.8463","2.8578","2.7343","37.83K","-3.07%"
"03/06/2023","2.8390","2.8439","2.8482","2.7845","29.65K","-0.57%"
"03/03/2023","2.8553","2.8022","2.8594","2.7486","27.54K","1.63%"
"03/02/2023","2.8096","2.8089","2.8455","2.7803","39.48K","-0.09%"
"03/01/2023","2.8122","2.7439","2.8136","2.7402","25.65K","0.24%"
"02/28/2023","2.8056","2.8013","2.8461","2.7685","45.22K","0.19%"
"02/27/2023","2.8003","2.7703","2.8144","2.7567","58.19K","1.20%"
"02/24/2023","2.7671","2.7030","2.7795","2.6662","63.28K","2.84%"
"02/23/2023","2.6908","2.6875","2.7288","2.6517","65.05K","-0.41%"
"02/22/2023","2.7018","2.7728","2.7882","2.6869","48.48K","-2.59%"
"02/21/2023","2.7736","2.7185","2.7947","2.6807","62.96K","0.73%"
"02/20/2023","2.7534","2.7367","2.7817","2.7182","","0.61%"
"02/19/2023","2.7368","2.7396","2.7399","2.7305","","1.30%"
"02/17/2023","2.7018","2.7753","2.7798","2.6467","52.16K","-3.20%"
"02/16/2023","2.7911","2.8183","2.8593","2.7657","37.08K","-0.99%"
"02/15/2023","2.8190","2.8852","2.8871","2.7812","45.88K","-3.08%"
"02/14/2023","2.9086","2.8512","2.9150","2.8209","45.32K","1.21%"
"02/13/2023","2.8739","2.8461","2.8880","2.7902","36.56K","1.29%"
"02/10/2023","2.8372","2.7843","2.8792","2.7702","41.76K","1.86%"
"02/09/2023","2.7853","2.8647","2.8917","2.7600","37.78K","-2.53%"
"02/08/2023","2.8576","2.8573","2.9177","2.8265","53.00K","0.27%"
"02/07/2023","2.8500","2.7298","2.8572","2.7178","44.70K","4.72%"
"02/06/2023","2.7215","2.7337","2.7647","2.6350","42.82K","-0.10%"
"02/03/2023","2.7242","2.8369","2.8626","2.7162","40.78K","-3.66%"
"02/02/2023","2.8278","2.8904","2.9030","2.8230","38.21K","-1.74%"
"02/01/2023","2.8780","3.0349","3.0487","2.8564","47.25K","-8.48%"
"01/31/2023","3.1448","3.0560","3.1578","3.0068","54.36K","2.78%"
"01/30/2023","3.0598","3.2000","3.2137","3.0534","68.69K","-3.94%"
"01/27/2023","3.1852","3.2983","3.3408","3.1692","71.70K","-3.35%"
"01/26/2023","3.2957","3.2596","3.3247","3.2170","48.29K","1.10%"
"01/25/2023","3.2598","3.3518","3.4012","3.2352","69.35K","-1.98%"
"01/24/2023","3.3258","3.4379","3.4664","3.3147","61.73K","-3.25%"
"01/23/2023","3.4374","3.3602","3.4507","3.3433","55.16K","2.36%"
"01/20/2023","3.3583","3.2918","3.3699","3.2609","65.81K","2.36%"
"01/19/2023","3.2808","3.1745","3.2908","3.1347","68.00K","3.07%"
"01/18/2023","3.1831","3.1870","3.2544","3.1527","44.74K","0.44%"
"01/17/2023","3.1691","3.1845","3.2198","3.1391","58.70K","-2.71%"
"01/16/2023","3.2573","3.2628","3.2788","3.2434","","-0.17%"
"01/15/2023","3.2630","3.2763","3.2769","3.2630","","3.10%"
"01/13/2023","3.1649","3.1248","3.1848","3.1063","44.09K","1.45%"
"01/12/2023","3.1198","3.0811","3.1558","3.0581","50.11K","0.76%"
"01/11/2023","3.0962","2.9954","3.1126","2.9740","63.36K","2.77%"
"01/10/2023","3.0127","2.9522","3.0335","2.9259","53.76K","2.01%"
"01/09/2023","2.9534","2.9338","3.0179","2.9226","42.98K","1.10%"
"01/06/2023","2.9214","2.9029","2.9639","2.8780","35.29K","1.00%"
"01/05/2023","2.8925","2.9128","2.9740","2.8500","45.90K","0.02%"
"01/04/2023","2.8918","2.9968","3.0044","2.8539","37.38K","-3.55%"
"01/03/2023","2.9982","3.1665","3.2140","2.9908","33.64K","-9.45%"
"01/02/2023","3.3112","3.3009","3.3184","3.2971","","0.49%"
"12/30/2022","3.2950","3.2750","3.3105","3.2221","39.58K","0.97%"
"12/29/2022","3.2633","3.2879","3.2891","3.1884","46.09K","-1.11%"
"12/28/2022","3.2999","3.3463","3.3505","3.1860","45.79K","-0.40%"
"12/27/2022","3.3131","3.2338","3.3543","3.2016","50.62K","0.11%"
"12/26/2022","3.3096","3.2590","3.3096","3.2548","","2.95%"
"12/23/2022","3.2148","3.1140","3.2529","3.0805","44.26K","3.86%"
"12/22/2022","3.0954","3.1511","3.1830","3.0816","38.59K","-0.43%"
"12/21/2022","3.1088","3.0334","3.1526","3.0211","39.15K","2.63%"
"12/20/2022","3.0291","3.0648","3.0648","2.9682","35.43K","0.37%"
"12/19/2022","3.0179","3.0750","3.1267","3.0152","37.40K","-1.84%"
"12/16/2022","3.0746","3.2140","3.2242","3.0683","43.88K","-4.36%"
"12/15/2022","3.2146","3.2182","3.2580","3.1786","45.57K","-0.47%"
"12/14/2022","3.2298","3.0550","3.2367","3.0458","47.73K","5.57%"
"12/13/2022","3.0594","2.9338","3.0816","2.9220","38.28K","4.07%"
"12/12/2022","2.9397","2.8008","2.9683","2.7652","45.82K","5.82%"
"12/09/2022","2.7780","2.8388","2.8613","2.7517","38.36K","-2.36%"
"12/08/2022","2.8450","2.7667","2.8667","2.7650","48.44K","2.84%"
"12/07/2022","2.7665","2.8941","2.9111","2.7555","49.41K","-4.17%"
"12/06/2022","2.8869","2.9702","2.9985","2.8544","36.42K","-2.80%"
"12/05/2022","2.9702","3.1414","3.1995","2.9625","45.65K","-5.09%"
"12/02/2022","3.1294","3.2122","3.2595","3.1100","33.28K","-2.60%"
"12/01/2022","3.2129","3.2854","3.3439","3.1979","40.75K","-4.48%"
"11/30/2022","3.3635","3.2665","3.3684","3.2450","49.97K","3.69%"
"11/29/2022","3.2439","3.1231","3.2760","3.1082","63.13K","2.94%"
"11/28/2022","3.1514","3.2077","3.2077","3.1110","57.39K","-0.53%"
"11/25/2022","3.1683","3.2571","3.3580","3.1644","36.80K","-6.20%"
"11/24/2022","3.3777","3.3483","3.3964","3.3334","","3.08%"
"11/23/2022","3.2768","3.3785","3.3982","3.2594","57.74K","-2.66%"
"11/22/2022","3.3664","3.3725","3.4185","3.3515","42.98K","-0.36%"
"11/21/2022","3.3787","3.3880","3.4026","3.2524","35.56K","-0.53%"
"11/18/2022","3.3968","3.4008","3.4233","3.2926","36.42K","-0.01%"
"11/17/2022","3.3970","3.4975","3.5007","3.3576","34.41K","-2.49%"
"11/16/2022","3.4839","3.5122","3.5362","3.4545","27.32K","-0.74%"
"11/15/2022","3.5099","3.4441","3.5789","3.4207","34.47K","2.36%"
"11/14/2022","3.4290","3.4779","3.5576","3.4150","32.06K","-0.63%"
"11/11/2022","3.4507","3.4236","3.5508","3.4030","38.50K","0.52%"
"11/10/2022","3.4327","3.4784","3.5208","3.4250","39.96K","-1.68%"
"11/09/2022","3.4913","3.6070","3.6082","3.4698","33.82K","-2.86%"
"11/08/2022","3.5940","3.6143","3.6970","3.5800","32.03K","-0.57%"
"11/07/2022","3.6145","3.6651","3.6941","3.6065","33.18K","-2.23%"
"11/04/2022","3.6971","3.6537","3.7173","3.6370","28.23K","1.32%"
"11/03/2022","3.6490","3.5415","3.6680","3.4881","38.85K","3.09%"
"11/02/2022","3.5396","3.4727","3.5484","3.4182","29.87K","2.03%"
"11/01/2022","3.4691","3.5050","3.5777","3.4550","33.11K","-5.58%"
"10/31/2022","3.6741","3.7605","3.7831","3.6271","51.23K","-1.91%"
"10/28/2022","3.7455","3.7131","3.8129","3.6814","56.28K","1.05%"
"10/27/2022","3.7067","3.7146","3.7210","3.6423","47.22K","0.82%"
"10/26/2022","3.6766","3.5633","3.7302","3.5317","56.78K","2.63%"
"10/25/2022","3.5823","3.6056","3.6161","3.5195","42.57K","0.42%"
"10/24/2022","3.5672","3.5440","3.6452","3.5222","44.55K","0.39%"
"10/21/2022","3.5532","3.4995","3.5820","3.4435","49.31K","1.99%"
"10/20/2022","3.4838","3.5307","3.6305","3.4576","50.81K","-2.16%"
"10/19/2022","3.5606","3.6346","3.6524","3.5082","49.72K","-1.89%"
"10/18/2022","3.6291","3.7264","3.7358","3.6005","46.32K","-1.58%"
"10/17/2022","3.6873","3.6134","3.7074","3.6031","41.23K","2.35%"
"10/14/2022","3.6026","3.6854","3.7119","3.5735","41.37K","-2.83%"
"10/13/2022","3.7076","3.6127","3.7153","3.5450","51.16K","2.37%"
"10/12/2022","3.6216","3.6091","3.6867","3.5500","66.82K","-0.04%"
"10/11/2022","3.6230","3.6465","3.6583","3.5028","58.92K","-1.82%"
"10/10/2022","3.6903","3.8268","3.8315","3.6426","51.88K","-2.53%"
"10/07/2022","3.7860","3.6860","3.8141","3.6477","45.86K","3.14%"
"10/06/2022","3.6707","3.5648","3.7023","3.4834","55.93K","3.29%"
"10/05/2022","3.5539","3.3905","3.5699","3.3459","61.96K","4.85%"
"10/04/2022","3.3895","3.2462","3.4000","3.2374","51.56K","4.24%"
"10/03/2022","3.2515","3.1728","3.2626","3.1728","45.58K","0.93%"
"09/30/2022","3.2216","3.2899","3.2929","3.1943","46.91K","-2.23%"
"09/29/2022","3.2952","3.3332","3.3785","3.2744","50.09K","-1.26%"
"09/28/2022","3.3372","3.1579","3.3434","3.0929","73.09K","5.51%"
"09/27/2022","3.1629","3.0650","3.1941","3.0408","56.86K","3.82%"
"09/26/2022","3.0464","3.1614","3.1865","3.0287","53.62K","-3.52%"
"09/23/2022","3.1575","3.3224","3.3246","3.1281","53.04K","-4.91%"
"09/22/2022","3.3207","3.2560","3.3888","3.2302","59.45K","1.82%"
"09/21/2022","3.2615","3.3042","3.4280","3.1980","55.08K","-1.29%"
"09/20/2022","3.3040","3.2683","3.3236","3.2331","53.67K","1.39%"
"09/19/2022","3.2588","3.1402","3.2698","3.0925","51.00K","3.91%"
"09/16/2022","3.1363","3.1850","3.2305","3.1259","37.55K","-1.11%"
"09/15/2022","3.1716","3.3494","3.3553","3.1168","58.56K","-5.00%"
"09/14/2022","3.3384","3.4992","3.5055","3.2900","58.96K","-4.41%"
"09/13/2022","3.4924","3.5455","3.6011","3.4388","30.22K","-1.51%"
"09/12/2022","3.5459","3.5252","3.6407","3.5008","27.94K","0.78%"
"09/09/2022","3.5184","3.4682","3.5488","3.4528","30.27K","1.37%"
"09/08/2022","3.4707","3.4950","3.5358","3.4175","31.66K","-1.16%"
"09/07/2022","3.5115","3.5088","3.5509","3.4366","30.68K","0.04%"
"09/06/2022","3.5102","3.5808","3.6996","3.4753","35.08K","-5.26%"
"09/05/2022","3.7050","3.7077","3.7754","3.6664","","-0.07%"
"09/04/2022","3.7077","3.6436","3.7083","3.6431","","5.60%"
"09/02/2022","3.5112","3.4984","3.6091","3.4576","32.47K","0.37%"
"09/01/2022","3.4984","3.5892","3.5892","3.3919","36.14K","-4.61%"
"08/31/2022","3.6674","3.7889","3.8332","3.6176","40.51K","-2.92%"
"08/30/2022","3.7778","3.8643","3.8989","3.6841","54.66K","-1.92%"
"08/29/2022","3.8516","3.9262","3.9493","3.8245","49.87K","-2.12%"
"08/26/2022","3.9352","3.8912","3.9728","3.8800","40.34K","1.36%"
"08/25/2022","3.8823","3.9845","4.0392","3.8675","52.59K","-2.08%"
"08/24/2022","3.9649","3.7996","3.9825","3.7739","50.61K","4.22%"
"08/23/2022","3.8045","3.7352","3.8270","3.7155","42.14K","1.77%"
"08/22/2022","3.7384","3.6600","3.7422","3.6078","43.33K","2.12%"
"08/19/2022","3.6609","3.6086","3.6954","3.5266","36.83K","1.60%"
"08/18/2022","3.6033","3.5597","3.6385","3.5375","40.71K","0.98%"
"08/17/2022","3.5682","3.4484","3.5716","3.4196","40.87K","3.58%"
"08/16/2022","3.4448","3.4098","3.4777","3.3908","25.29K","0.87%"
"08/15/2022","3.4152","3.4866","3.4989","3.3491","26.57K","-2.04%"
"08/12/2022","3.4862","3.4504","3.5152","3.4204","26.58K","0.96%"
"08/11/2022","3.4531","3.3708","3.4886","3.3530","32.37K","2.29%"
"08/10/2022","3.3757","3.3210","3.3954","3.2178","26.81K","2.23%"
"08/09/2022","3.3022","3.1624","3.3215","3.1624","39.09K","4.48%"
"08/08/2022","3.1605","3.1795","3.2004","3.1167","34.58K","-0.79%"
"08/05/2022","3.1856","3.2593","3.2876","3.1522","34.17K","-3.44%"
"08/04/2022","3.2992","3.3794","3.4060","3.2433","26.15K","-2.07%"
"08/03/2022","3.3691","3.3265","3.4553","3.3000","27.30K","0.89%"
"08/02/2022","3.3395","3.3856","3.4031","3.2876","24.20K","-1.52%"
"08/01/2022","3.3909","3.5103","3.5103","3.3541","33.68K","-4.45%"
"07/29/2022","3.5490","3.6361","3.7055","3.5302","41.36K","-1.79%"
"07/28/2022","3.6138","3.6512","3.7308","3.5711","43.22K","-0.82%"
"07/27/2022","3.6438","3.5323","3.6665","3.4983","40.54K","3.36%"
"07/26/2022","3.5255","3.4444","3.5591","3.4399","40.65K","1.90%"
"07/25/2022","3.4597","3.4080","3.5020","3.3288","53.20K","1.94%"
"07/22/2022","3.3940","3.5120","3.5851","3.3675","49.59K","-3.68%"
"07/21/2022","3.5236","3.5778","3.5778","3.3721","46.47K","-0.93%"
"07/20/2022","3.5565","3.5730","3.6073","3.4724","37.18K","-0.34%"
"07/19/2022","3.5688","3.5638","3.6051","3.4571","37.32K","-0.54%"
"07/18/2022","3.5881","3.6267","3.6835","3.5397","34.82K","-0.80%"
"07/15/2022","3.6169","3.5676","3.6560","3.5104","28.42K","1.50%"
"07/14/2022","3.5635","3.6092","3.6354","3.4198","32.14K","-0.50%"
"07/13/2022","3.5813","3.5572","3.6540","3.5195","33.15K","0.40%"
"07/12/2022","3.5671","3.6713","3.6943","3.5002","31.24K","-3.17%"
"07/11/2022","3.6838","3.6082","3.7171","3.5465","37.35K","2.49%"
"07/08/2022","3.5943","3.6033","3.6237","3.4712","39.53K","0.01%"
"07/07/2022","3.5939","3.3607","3.6294","3.3094","41.56K","7.39%"
"07/06/2022","3.3466","3.5672","3.5989","3.2946","41.16K","-5.49%"
"07/05/2022","3.5410","3.8699","3.9070","3.5045","47.55K","-10.46%"
"07/04/2022","3.9546","3.9626","3.9856","3.8616","","-0.19%"
"07/03/2022","3.9623","3.9475","3.9678","3.9466","","2.62%"
"07/01/2022","3.8612","3.7914","3.9461","3.7433","30.70K","0.80%"
"06/30/2022","3.8305","3.9514","4.0016","3.7448","47.69K","-3.18%"
"06/29/2022","3.9563","4.1145","4.1579","3.9335","53.33K","-3.85%"
"06/28/2022","4.1147","4.1600","4.2210","3.9482","56.57K","-0.11%"
"06/27/2022","4.1192","4.2229","4.2585","4.1092","50.73K","-2.96%"
"06/24/2022","4.2448","4.2080","4.2752","4.1769","38.79K","0.66%"
"06/23/2022","4.2170","4.2495","4.3039","4.1510","43.35K","-1.49%"
"06/22/2022","4.2808","4.2526","4.2904","4.0971","47.78K","1.17%"
"06/21/2022","4.2313","4.2123","4.4053","4.1799","50.93K","-5.71%"
"06/20/2022","4.4874","4.3819","4.4893","4.3111","","2.41%"
"06/19/2022","4.3819","4.3835","4.3980","4.3793","","4.11%"
"06/17/2022","4.2091","4.4126","4.4898","4.1702","49.27K","-4.73%"
"06/16/2022","4.4181","4.3762","4.4300","4.2764","33.68K","0.39%"
"06/15/2022","4.4008","4.2620","4.4573","4.2256","47.08K","3.18%"
"06/14/2022","4.2653","4.1697","4.3361","4.1430","38.11K","2.08%"
"06/13/2022","4.1785","4.2594","4.2675","4.0924","40.76K","-1.87%"
"06/10/2022","4.2582","4.3121","4.3993","4.2127","30.78K","-1.10%"
"06/09/2022","4.3056","4.2379","4.3560","4.1633","44.52K","2.03%"
"06/08/2022","4.2198","4.2138","4.2471","4.1794","47.06K","0.29%"
"06/07/2022","4.2075","4.2450","4.2675","4.1400","48.68K","-0.51%"
"06/06/2022","4.2292","4.2170","4.2725","4.1375","38.73K","1.79%"
"06/03/2022","4.1549","4.1397","4.2200","4.0740","35.20K","1.30%"
"06/02/2022","4.1017","4.0465","4.1566","3.9225","42.52K","1.73%"
"06/01/2022","4.0319","3.9198","4.0585","3.8833","38.28K","2.46%"
"05/31/2022","3.9350","3.9265","4.1647","3.9010","59.41K","-1.29%"
"05/30/2022","3.9863","3.9244","3.9913","3.9011","","1.57%"
"05/29/2022","3.9245","3.9120","3.9245","3.9092","","0.49%"
"05/27/2022","3.9053","3.8692","3.9220","3.8028","40.87K","1.42%"
"05/26/2022","3.8505","3.7516","3.8768","3.7413","36.98K","2.70%"
"05/25/2022","3.7491","3.6576","3.7704","3.6463","48.04K","2.59%"
"05/24/2022","3.6543","3.6497","3.7150","3.5765","42.65K","0.30%"
"05/23/2022","3.6434","3.6236","3.6734","3.5752","36.75K","0.60%"
"05/20/2022","3.6218","3.6672","3.6914","3.6161","31.34K","-1.24%"
"05/19/2022","3.6671","3.5606","3.6764","3.4274","38.95K","2.74%"
"05/18/2022","3.5693","3.7065","3.7344","3.5255","46.80K","-3.34%"
"05/17/2022","3.6928","3.7714","3.8324","3.6747","42.49K","-2.15%"
"05/16/2022","3.7738","3.7739","3.8010","3.6802","33.77K","0.35%"
"05/13/2022","3.7608","3.7393","3.8242","3.7184","30.00K","0.66%"
"05/12/2022","3.7363","3.7693","3.7883","3.6165","39.12K","-0.49%"
"05/11/2022","3.7546","3.6715","3.8150","3.6649","45.88K","2.05%"
"05/10/2022","3.6793","3.6391","3.7334","3.5786","39.93K","0.70%"
"05/09/2022","3.6539","3.8254","3.8303","3.6167","42.60K","-3.56%"
"05/06/2022","3.7888","3.8345","3.8618","3.7396","44.72K","-0.83%"
"05/05/2022","3.8204","3.8877","3.9282","3.7914","42.22K","-1.59%"
"05/04/2022","3.8822","3.7504","3.9111","3.7504","32.24K","3.77%"
"05/03/2022","3.7413","3.8574","3.8701","3.6947","37.90K","-2.35%"
"05/02/2022","3.8314","3.6726","3.8846","3.6207","27.67K","-4.63%"
"04/29/2022","4.0172","3.9997","4.1771","3.9779","42.61K","0.22%"
"04/28/2022","4.0084","3.9468","4.0390","3.8837","47.99K","1.76%"
"04/27/2022","3.9391","3.8256","3.9607","3.7453","39.46K","3.19%"
"04/26/2022","3.8173","3.6992","3.8654","3.6258","51.28K","4.47%"
"04/25/2022","3.6541","3.6255","3.6875","3.4818","40.68K","0.50%"
"04/22/2022","3.6358","3.6361","3.6793","3.5583","35.66K","0.25%"
"04/21/2022","3.6267","3.6649","3.7014","3.5676","39.08K","-1.11%"
"04/20/2022","3.6674","3.5815","3.6832","3.5670","39.35K","2.52%"
"04/19/2022","3.5772","3.6471","3.6680","3.5033","31.17K","-1.82%"
"04/18/2022","3.6435","3.6871","3.7500","3.5813","30.56K","-0.02%"
"04/14/2022","3.6442","3.5857","3.6989","3.4740","34.98K","3.30%"
"04/13/2022","3.5277","3.3477","3.5807","3.3141","42.49K","6.00%"
"04/12/2022","3.3280","3.1700","3.3499","3.1623","32.73K","5.92%"
"04/11/2022","3.1420","3.2100","3.2267","3.0979","27.29K","-1.77%"
"04/08/2022","3.1985","3.1910","3.2136","3.1225","29.53K","1.77%"
"04/07/2022","3.1428","3.2075","3.2366","3.0583","36.13K","-0.75%"
"04/06/2022","3.1665","3.2724","3.3578","3.1514","25.30K","-3.41%"
"04/05/2022","3.2784","3.3478","3.3914","3.2231","27.55K","-1.45%"
"04/04/2022","3.3265","3.2145","3.3729","3.2145","22.90K","3.16%"
"04/01/2022","3.2245","3.2349","3.2653","3.1379","26.15K","-4.06%"
"03/31/2022","3.3609","3.4500","3.4790","3.2865","34.71K","-2.78%"
"03/30/2022","3.4570","3.4280","3.5687","3.3800","38.05K","2.00%"
"03/29/2022","3.3892","3.3803","3.5374","3.2114","39.89K","-1.85%"
"03/28/2022","3.4532","3.7465","3.7465","3.3451","43.03K","-7.94%"
"03/25/2022","3.7512","3.7990","3.8446","3.6097","43.70K","-1.36%"
"03/24/2022","3.8030","3.7826","3.8570","3.7183","41.48K","-0.37%"
"03/23/2022","3.8173","3.5555","3.8304","3.5460","38.99K","6.16%"
"03/22/2022","3.5958","3.5452","3.6157","3.4055","33.53K","1.72%"
"03/21/2022","3.5350","3.3971","3.6148","3.3704","35.36K","4.52%"
"03/18/2022","3.3821","3.3008","3.4050","3.2519","26.01K","2.68%"
"03/17/2022","3.2937","3.0301","3.3555","2.9949","28.90K","10.86%"
"03/16/2022","2.9710","2.9389","3.0730","2.9039","26.65K","0.86%"
"03/15/2022","2.9458","3.1252","3.1307","2.8635","31.41K","-6.53%"
"03/14/2022","3.1516","3.2880","3.3081","3.0916","24.09K","-4.30%"
"03/11/2022","3.2931","3.1986","3.3941","3.0714","33.94K","3.05%"
"03/10/2022","3.1957","3.4040","3.6442","3.1830","49.01K","-4.16%"
"03/09/2022","3.3344","4.3000","4.3138","3.1957","66.68K","-19.37%"
"03/08/2022","4.1355","3.7650","4.2135","3.6838","61.48K","11.53%"
"03/07/2022","3.7080","3.6050","4.0048","3.6039","49.19K","3.76%"
"03/04/2022","3.5736","3.3268","3.5910","3.2773","44.89K","7.35%"
"03/03/2022","3.3289","3.3554","3.6166","3.2231","37.42K","0.15%"
"03/02/2022","3.3238","3.1239","3.4117","3.0868","60.82K","9.40%"
"03/01/2022","3.0381","2.8533","3.1068","2.8450","49.03K","3.64%"
"02/28/2022","2.9313","2.8531","2.9811","2.8505","65.19K","4.47%"
"02/25/2022","2.8058","2.8572","2.9308","2.7687","82.63K","-1.71%"
"02/24/2022","2.8547","2.8072","3.0064","2.8015","97.46K","2.19%"
"02/23/2022","2.7934","2.7779","2.8285","2.7521","73.54K","0.10%"
"02/22/2022","2.7905","2.7670","2.8695","2.7237","83.05K","-0.62%"
"02/21/2022","2.8078","2.7834","2.8251","2.7253","","0.88%"
"02/20/2022","2.7832","2.7833","2.7889","2.7821","","1.23%"
"02/18/2022","2.7493","2.7384","2.7675","2.6728","75.58K","0.36%"
"02/17/2022","2.7395","2.7288","2.7810","2.7017","81.69K","-1.81%"
"02/16/2022","2.7901","2.7707","2.8173","2.7007","87.93K","0.93%"
"02/15/2022","2.7643","2.8274","2.8427","2.7250","55.96K","-3.02%"
"02/14/2022","2.8505","2.8202","2.8543","2.7643","50.06K","1.69%"
"02/11/2022","2.8031","2.7257","2.8301","2.7042","66.79K","2.77%"
"02/10/2022","2.7276","2.7301","2.7657","2.7058","51.48K","0.04%"
"02/09/2022","2.7264","2.7071","2.7365","2.6754","56.51K","1.07%"
"02/08/2022","2.6976","2.7537","2.7597","2.6641","79.51K","-1.95%"
"02/07/2022","2.7513","2.7631","2.7939","2.7393","69.77K","-0.32%"
"02/04/2022","2.7601","2.7141","2.7855","2.7112","56.99K","1.46%"
"02/03/2022","2.7204","2.6632","2.7240","2.6425","67.38K","1.78%"
"02/02/2022","2.6727","2.6605","2.6897","2.6387","42.82K","0.73%"
"02/01/2022","2.6534","2.6400","2.6648","2.5923","53.72K","-2.29%"
"01/31/2022","2.7157","2.7269","2.7573","2.6928","65.07K","0.12%"
"01/28/2022","2.7124","2.7500","2.7754","2.7038","89.39K","-0.19%"
"01/27/2022","2.7175","2.6884","2.7551","2.6710","103.02K","0.95%"
"01/26/2022","2.6919","2.6274","2.7051","2.6229","100.39K","2.38%"
"01/25/2022","2.6292","2.6064","2.6313","2.5770","99.80K","1.69%"
"01/24/2022","2.5854","2.6313","2.6610","2.5616","91.48K","-1.97%"
"01/21/2022","2.6373","2.6010","2.6434","2.5565","84.62K","0.34%"
"01/20/2022","2.6284","2.6175","2.6494","2.5921","97.43K","-0.30%"
"01/19/2022","2.6364","2.6534","2.6662","2.6105","75.32K","0.63%"
"01/18/2022","2.6200","2.5915","2.6555","2.5850","100.76K","-1.70%"
"01/17/2022","2.6652","2.6491","2.6755","2.6350","","0.60%"
"01/16/2022","2.6494","2.6471","2.6540","2.6471","","2.45%"
"01/14/2022","2.5860","2.5487","2.5937","2.5478","76.12K","1.14%"
"01/13/2022","2.5568","2.5492","2.5667","2.5275","81.54K","0.51%"
"01/12/2022","2.5437","2.5193","2.5591","2.5157","82.98K","0.88%"
"01/11/2022","2.5216","2.4497","2.5288","2.4473","67.31K","3.01%"
"01/10/2022","2.4478","2.4577","2.4844","2.4403","64.38K","-0.11%"
"01/07/2022","2.4506","2.4490","2.4712","2.4381","41.14K","0.05%"
"01/06/2022","2.4493","2.3991","2.4681","2.3867","47.90K","1.24%"
"01/05/2022","2.4192","2.3890","2.4350","2.3766","43.89K","1.34%"
"01/04/2022","2.3872","2.3399","2.3934","2.3343","40.21K","2.01%"
"01/03/2022","2.3401","2.3141","2.3549","2.2977","24.13K","0.64%"
"12/31/2021","2.3253","2.3730","2.3871","2.3155","37.98K","-2.56%"
"12/30/2021","2.3863","2.3696","2.3950","2.3519","41.75K","0.81%"
"12/29/2021","2.3672","2.3641","2.3946","2.3392","44.96K","0.26%"
"12/28/2021","2.3610","2.3507","2.3892","2.3391","43.17K","0.69%"
"12/27/2021","2.3449","2.3124","2.3665","2.2865","39.35K","0.93%"
"12/23/2021","2.3234","2.3064","2.3280","2.2813","52.49K","1.05%"
"12/22/2021","2.2992","2.2547","2.3067","2.2406","50.03K","2.12%"
"12/21/2021","2.2514","2.1855","2.2593","2.1659","49.94K","3.80%"
"12/20/2021","2.1689","2.2090","2.2112","2.1045","50.44K","-2.13%"
"12/17/2021","2.2162","2.2516","2.2595","2.1932","41.23K","-2.06%"
"12/16/2021","2.2628","2.2334","2.2737","2.2218","35.22K","2.07%"
"12/15/2021","2.2169","2.2071","2.2359","2.1847","36.99K","0.09%"
"12/14/2021","2.2148","2.2271","2.2501","2.1829","35.40K","-0.63%"
"12/13/2021","2.2288","2.2577","2.2778","2.2267","32.51K","-0.76%"
"12/10/2021","2.2458","2.2314","2.2658","2.2250","24.10K","0.11%"
"12/09/2021","2.2434","2.2584","2.2782","2.2253","34.90K","-0.52%"
"12/08/2021","2.2551","2.2280","2.2661","2.2062","28.63K","1.69%"
"12/07/2021","2.2176","2.1715","2.2297","2.1677","39.35K","2.54%"
"12/06/2021","2.1627","2.1005","2.1797","2.1005","27.77K","3.52%"
"12/03/2021","2.0891","2.1042","2.1503","2.0717","35.72K","-0.13%"
"12/02/2021","2.0919","2.0721","2.1213","1.9974","38.97K","1.19%"
"12/01/2021","2.0674","2.0805","2.1475","2.0500","29.47K","0.34%"
"11/30/2021","2.0603","2.1450","2.1738","2.0201","73.47K","-4.09%"
"11/29/2021","2.1482","2.1055","2.2278","2.1055","88.28K","2.75%"
"11/26/2021","2.0907","2.3749","2.3816","2.0843","90.66K","-11.46%"
"11/25/2021","2.3613","2.3788","2.3847","2.3599","","-0.76%"
"11/24/2021","2.3794","2.3851","2.4047","2.3707","70.42K","-0.12%"
"11/23/2021","2.3823","2.3193","2.3919","2.2915","78.26K","2.50%"
"11/22/2021","2.3242","2.2818","2.3354","2.2569","90.98K","1.61%"
"11/19/2021","2.2874","2.3772","2.4017","2.2627","106.48K","-3.76%"
"11/18/2021","2.3767","2.3634","2.3850","2.3345","62.06K","0.86%"
"11/17/2021","2.3564","2.4161","2.4217","2.3469","62.20K","-2.69%"
"11/16/2021","2.4216","2.3940","2.4334","2.3822","50.21K","1.37%"
"11/15/2021","2.3888","2.3945","2.4057","2.3427","54.13K","-0.24%"
"11/12/2021","2.3946","2.4214","2.4284","2.3736","52.33K","-1.66%"
"11/11/2021","2.4349","2.4344","2.4541","2.4000","61.82K","-0.14%"
